Armas_Medios,Departamento,Municipio,Fecha_Hecho,Genero,Edad_Persona,Codigo_Dane,Delitos,Mes,Cantidad,Trimestre,Dia_Semana,Año,Categoria_Delito
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-17,Masculino,Adultos,25430,Artículo 244. Extorsión,2,1,1,1,2026,Extorsion
Llamada Telefonica,Cundinamarca,Mosquera,2026-02-17,Femenino,Adultos,25473,Artículo 244. Extorsión,2,1,1,1,2026,Extorsion
Llamada Telefonica,Cundinamarca,Madrid,2026-02-07,Masculino,Adultos,25430,Artículo 244. Extorsión,2,1,1,5,2026,Extorsion
Llamada Telefonica,Cundinamarca,Mosquera,2026-02-14,Masculino,Adultos,25473,Artículo 244. Extorsión,2,1,1,5,2026,Extorsion
No Reportado,Cundinamarca,Madrid,2026-01-22,Femenino,Adultos,25430,Artículo 244. Extorsión,1,1,1,3,2026,Extorsion
Llamada Telefonica,Cundinamarca,Funza,2026-01-04,Masculino,Adultos,25286,Artículo 244. Extorsión,1,1,1,6,2026,Extorsion
Directa,Cundinamarca,Madrid,2026-01-14,Masculino,Adultos,25430,Artículo 244. Extorsión,1,1,1,2,2026,Extorsion
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-09,Femenino,Adultos,25430,Artículo 347. Amenazas,1,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-03,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-15,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,3,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-13,Femenino,Adultos,25473,Artículo 347. Amenazas,1,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-04,Femenino,Adultos,25286,Artículo 347. Amenazas,2,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-14,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-25,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-19,Femenino,Adultos,25286,Artículo 347. Amenazas,1,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-19,Masculino,Adultos,25286,Artículo 347. Amenazas,1,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-20,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-06,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-09,Masculino,Adultos,25286,Artículo 347. Amenazas,1,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-18,Femenino,Adultos,25430,Artículo 347. Amenazas,1,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-08,Masculino,Adultos,25286,Artículo 347. Amenazas,2,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-10,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-10,Femenino,Adultos,25430,Artículo 347. Amenazas,2,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-10,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-24,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-06,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-12,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,3,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-09,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-08,Femenino,Adultos,25473,Artículo 347. Amenazas,2,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-30,Femenino,Adultos,25430,Artículo 347. Amenazas,1,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-16,Femenino,Adultos,25473,Artículo 347. Amenazas,2,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-15,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-15,Masculino,Adultos,25430,Artículo 347. Amenazas,1,1,1,3,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-15,Femenino,Adultos,25430,Artículo 347. Amenazas,1,1,1,3,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-18,Femenino,Adultos,25430,Artículo 347. Amenazas,2,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-16,Masculino,Adultos,25430,Artículo 347. Amenazas,1,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-06,Masculino,Adultos,25430,Artículo 347. Amenazas,3,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-25,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-20,Masculino,Adultos,25286,Artículo 347. Amenazas,2,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-03-17,Masculino,Adultos,25286,Artículo 347. Amenazas,3,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-03-25,Masculino,Adultos,25286,Artículo 347. Amenazas,3,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-08,Femenino,Adultos,25430,Artículo 347. Amenazas,3,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-24,Femenino,Adultos,25473,Artículo 347. Amenazas,2,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-01,Masculino,Adultos,25473,Artículo 347. Amenazas,3,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-17,Masculino,Adultos,25430,Artículo 347. Amenazas,1,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-13,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-27,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-09,Masculino,Adultos,25430,Artículo 347. Amenazas,3,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-25,Femenino,Adultos,25430,Artículo 347. Amenazas,3,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-14,Masculino,Adultos,25473,Artículo 347. Amenazas,3,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-10,Masculino,Adultos,25473,Artículo 347. Amenazas,3,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-21,Masculino,Adultos,25430,Artículo 347. Amenazas,3,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-17,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-21,Masculino,Adultos,25473,Artículo 347. Amenazas,1,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-18,Masculino,Adultos,25430,Artículo 347. Amenazas,2,1,1,2,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-03-10,Masculino,Adultos,25286,Artículo 347. Amenazas,3,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-03-10,Femenino,Adultos,25286,Artículo 347. Amenazas,3,1,1,1,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-09,Masculino,Adultos,25473,Artículo 347. Amenazas,3,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-30,Masculino,Adultos,25473,Artículo 347. Amenazas,3,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-21,Femenino,Adultos,25286,Artículo 347. Amenazas,2,1,1,5,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-20,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,4,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-02,Femenino,Adultos,25430,Artículo 347. Amenazas,3,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-02,Masculino,Adultos,25430,Artículo 347. Amenazas,3,1,1,0,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-15,Femenino,Adultos,25473,Artículo 347. Amenazas,2,1,1,6,2026,Amenazas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-28,Masculino,Adultos,25473,Artículo 347. Amenazas,2,1,1,5,2026,Amenazas
Arma De Fuego,Cundinamarca,Mosquera,2026-02-20,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-02,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,3,1,1,0,2026,Hurto Motocicletas
Arma De Fuego,Cundinamarca,Funza,2026-01-24,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,5,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-12,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-13,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-16,Femenino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-30,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-04,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-19,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,0,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-21,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,1,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-28,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-01,Masculino,Adultos,25473,Artículo 239. Hurto Automotores,2,1,1,6,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-24,Femenino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,5,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-04,Masculino,Adultos,25286,Artículo 239. Hurto Automotores,2,1,1,2,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-12,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,2,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-23,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-08,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-31,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,5,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-09,Masculino,Adultos,25430,Artículo 239. Hurto Automotores,2,1,1,0,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-22,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-12,Femenino,Adultos,25286,Artículo 239. Hurto Motocicletas,2,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-08,Masculino,Adultos,25430,Artículo 239. Hurto Automotores,3,1,1,6,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-01,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,6,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-25,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-03-30,Masculino,Adultos,25286,Artículo 239. Hurto Automotores,3,1,1,0,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-25,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,2,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-04,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-03-31,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,3,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-24,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-14,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,5,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-11,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-15,Masculino,Adultos,25430,Artículo 239. Hurto Automotores,3,1,1,6,2026,Hurto Automotores
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-13,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-20,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-16,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,0,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-03-02,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,0,2026,Hurto Motocicletas
Arma De Fuego,Cundinamarca,Madrid,2026-03-15,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,3,1,1,6,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-02-05,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,2,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-17,Femenino,Adultos,25286,Artículo 239. Hurto Motocicletas,2,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-03,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-17,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,5,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-01-09,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,1,1,1,4,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-01-04,Femenino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,6,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2026-02-19,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,2,1,1,3,2026,Hurto Motocicletas
Arma De Fuego,Cundinamarca,Funza,2026-01-07,Masculino,Adultos,25286,Artículo 239. Hurto Motocicletas,1,1,1,2,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Madrid,2026-01-20,Masculino,Adultos,25430,Artículo 239. Hurto Motocicletas,1,1,1,1,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Mosquera,2026-02-05,Masculino,Adultos,25473,Artículo 239. Hurto Motocicletas,2,1,1,3,2026,Hurto Motocicletas
Sin Empleo De Armas,Cundinamarca,Funza,2025-01-15,Femenino,Adultos,25286000,Artículo 210 A. Acoso Sexual,1,1,1,2,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-03-03,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,3,1,1,0,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-03-06,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,3,1,1,3,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-03-07,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,3,1,1,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-04-04,Masculino,Adultos,25430000,Artículo 210 A. Acoso Sexual,4,1,2,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-04-13,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,4,1,2,6,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-03-31,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,3,1,1,0,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-04-08,Femenino,Adolescentes,25473000,Artículo 210 A. Acoso Sexual,4,1,2,1,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-05-10,Femenino,Adolescentes,25286000,Artículo 210 A. Acoso Sexual,5,1,2,5,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-05-09,Femenino,Adolescentes,25286000,Artículo 210 A. Acoso Sexual,5,1,2,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-02-01,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,2,1,1,5,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-05-17,Masculino,Adultos,25286000,Artículo 210 A. Acoso Sexual,5,1,2,5,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-05-29,Femenino,Adolescentes,25473000,Artículo 210 A. Acoso Sexual,5,1,2,3,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-07-16,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,7,1,3,2,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-07-31,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,7,1,3,3,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-08-21,Femenino,Adultos,25286000,Artículo 210 A. Acoso Sexual,8,1,3,3,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-06-06,Femenino,Adultos,25286000,Artículo 210 A. Acoso Sexual,6,1,2,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-08-12,Masculino,Adultos,25430000,Artículo 210 A. Acoso Sexual,8,1,3,1,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-09-13,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,9,1,3,5,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-09-14,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,9,1,3,6,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-09-16,Femenino,Adolescentes,25430000,Artículo 210 A. Acoso Sexual,9,1,3,1,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-09-19,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,9,1,3,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-09-12,Masculino,Adultos,25473000,Artículo 210 A. Acoso Sexual,9,1,3,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-05-14,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,5,1,2,2,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-09-24,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,9,1,3,2,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-09-20,Femenino,Adolescentes,25473000,Artículo 210 A. Acoso Sexual,9,1,3,5,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-09-23,Femenino,Adultos,25286001,Artículo 210 A. Acoso Sexual,9,1,3,1,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Mosquera,2025-10-06,Femenino,Adultos,25473000,Artículo 210 A. Acoso Sexual,10,1,4,0,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-10-23,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,10,1,4,3,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-10-14,Masculino,Adultos,25430000,Artículo 210 A. Acoso Sexual,10,1,4,1,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-08-01,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,8,1,3,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-03-07,Masculino,Adolescentes,25430000,Artículo 210 A. Acoso Sexual,3,1,1,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-11-07,Masculino,Adultos,25286000,Artículo 210 A. Acoso Sexual,11,1,4,4,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Madrid,2025-11-30,Femenino,Adultos,25430000,Artículo 210 A. Acoso Sexual,11,1,4,6,2025,Acoso Sexual
Sin Empleo De Armas,Cundinamarca,Funza,2025-12-04,Femenino,Adultos,25286000,Artículo 210 A. Acoso Sexual,12,1,4,3,2025,Acoso Sexual
Arma De Fuego,Cundinamarca,Madrid,2025-01-03,Masculino,Adultos,25430000,Artículo 103. Homicidio,1,1,1,4,2025,Homicidio
Arma Blanca / Cortopunzante,Cundinamarca,Funza,2025-01-10,Masculino,Adultos,25286000,Artículo 103. Homicidio,1,1,1,4,2025,Homicidio
Arma De Fuego,Cundinamarca,Mosquera,2025-02-06,Masculino,Adultos,25473000,Artículo 103. Homicidio,2,1,1,3,2025,Homicidio
Arma De Fuego,Cundinamarca,Mosquera,2025-02-15,Masculino,Adultos,25473000,Artículo 103. Homicidio,2,1,1,5,2025,Homicidio
Arma Blanca / Cortopunzante,Cundinamarca,Mosquera,2025-03-09,Masculino,Adultos,25473000,Artículo 103. Homicidio,3,1,1,6,2025,Homicidio
Arma De Fuego,Cundinamarca,Mosquera,2025-03-26,Masculino,Adultos,25473000,Artículo 103. Homicidio,3,1,1,2,2025,Homicidio
Arma De Fuego,Cundinamarca,Madrid,2025-03-30,Masculino,Adultos,25430000,Artículo 103. Homicidio,3,1,1,6,2025,Homicidio
Arma De Fuego,Cundinamarca,Mosquera,2025-04-10,Masculino,Adultos,25473000,Artículo 103. Homicidio,4,1,2,3,2025,Homicidio
Arma De Fuego,Cundinamarca,Funza,2025-04-23,Masculino,Adultos,25286000,Artículo 103. Homicidio,4,1,2,2,2025,Homicidio
Arma De Fuego,Cundinamarca,Madrid,2025-04-27,Masculino,Adultos,25430000,Artículo 103. Homicidio,4,1,2,6,2025,Homicidio
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2025-05-04,Masculino,Adultos,25430000,Artículo 103. Homicidio,5,1,2,6,2025,Homicidio
Arma De Fuego,Cundinamarca,Madrid,2025-05-18,Femenino,Adolescentes,25430000,Artículo 103. Homicidio,5,1,2,6,2025,Homicidio
Arma De Fuego,Cundinamarca,Funza,2025-05-27,Masculino,Adultos,25286000,Artículo 103. Homicidio,5,1,2,1,2025,Homicidio
Arma De Fuego,Cundinamarca,Madrid,2025-06-03,Masculino,Adultos,25430000,Artículo 103. Homicidio,6,1,2,1,2025,Homicidio
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2025-06-29,Masculino,Adultos,25430000,Artículo 103. Homicidio,6,1,2,6,2025,Homicidio
Arma De Fuego,Cundinamarca,Funza,2025-07-06,Masculino,Adultos,25286000,Artículo 103. Homicidio,7,1,3,6,2025,Homicidio
Arma Blanca / Cortopunzante,Cundinamarca,Madrid,2025-07-07,Masculino,Adultos,25430000,Artículo 103. Homicidio,7,1,3,0,2025,Homicidio
Arma De Fuego,Cundinamarca,Funza,2025-07-07,Masculino,Adultos,25286000,Artículo 103. Homicidio,7,1,3,0,2025,Homicidio
